Year,Ticker,Company,dldte,company status,dlrsn,Current Assets(act),Assets Total(at),Capital Expenditures (capx),Common Equity Total (ceq),Cash and Short-Term Investments (che),Debt in Current Liabilities - Total (dlc),Long-Term Debt - Issuance (dltis),Long-Term Debt - Reduction (dltr),Long-Term Debt - Total (dltt),Cash Dividends Paid (dv),ebit,ebitda,Gross Profit (gp),Inventories - Total (invt),Short-Term Investments - Total (ivst),Current Liabilities - Total (lct),Liabilities - Total (lt),Net Income/Loss (ni),Notes Payable - Short-Term Borrowings (np),Operating Activities - Net Cash Flow (oancf),Operating Income After Depreciation (oiadp),"Property, Plant, and Equipment - Net (ppent)",Retained Earnings (re),Receivables - Total (rect),Revenue - Total (revt),Sales/Turnover - Net (sale),Stockholders Equity - Parent (seq),Special Items (spi),Deferred Taxes and Investment Tax Credit (txditc),Working Capital (wcap),Market Value - Total (mkvalt),Price Close - Fiscal Year (prcc_f),act_scaled,che_scaled,lct_scaled,dlc_scaled,np_scaled,wcap_scaled,ivst_scaled,ni_scaled,ebit_scaled,ebitda_scaled,gp_scaled,log_revt,oiadp_scaled,dltt_scaled,lt_scaled,ceq_scaled,seq_scaled,txditc_scaled,log_at,rect_scaled,invt_scaled,ppent_scaled,sale_scaled,oancf_scaled,capx_scaled,dv_scaled,dltr_scaled,dltis_scaled,log_mkvalt,prcc_f_scaled,re_scaled,spi_scaled,Market Value - Total (mkvalt)_naflag,Price Close - Fiscal Year (prcc_f)_naflag,Operating Activities - Net Cash Flow (oancf)_naflag,Deferred Taxes and Investment Tax Credit (txditc)_naflag,Retained Earnings (re)_naflag
2012.0,GCO,GENESCO INC,,A,,682.271,1333.789,71.737,804.667,59.795,5.675,439.6,430.483,45.007,0.147,195.64,259.337,1362.044,505.344,0.0,276.054,523.271,110.536,0.0,123.21,195.64,241.669,627.679,48.214,2604.817,2604.817,808.591,-27.67,0.021,406.217,1495.6707,62.33,0.511528435,0.216606171,0.206969768,0.004254796,0.0,0.304558667,0.0,0.082873678,0.146679872,0.495607439,0.522894315,7.865501533,0.146679872,0.055932454,0.392319175,0.603294074,1.004876551,1.57e-05,7.196528506,0.018509554,0.194003648,0.181189828,1.952945331,0.09237593052574282,0.582233585,0.001329883,9.564801031,0.329587364,7.310330013983533,2.9092182030338387,0.4705984229889435,-0.02074541,0,0,0,0,0
2013.0,GCO,GENESCO INC,,A,,756.875,1439.284,98.456,914.885,59.447,6.793,417.324,436.33,26.937,0.033,178.428,245.563,1366.185,567.261,0.0,305.578,521.161,92.653,0.0,139.999,178.428,280.037,717.766,52.646,2624.972,2624.972,916.19,-14.993,1.856,451.297,1679.5922,70.22,0.525869113,0.194539528,0.212312511,0.004719708,0.0,0.313556602,0.0,0.064374369,0.123969974,0.471184528,0.52045698,7.873206392,0.123969974,0.029443045,0.362097404,0.635652866,1.001426409,0.00128953,7.272595595,0.020055833,0.216101734,0.194566882,1.823804058,0.0972698925298968,0.703262166,0.000356168,16.19816609,0.289952504,7.426306304836407,2.842914979757085,0.4986965741299145,-0.010416985,0,0,0,0,0
2014.0,GCO,GENESCO INC,,A,,847.658,1583.087,103.111,995.533,112.867,13.152,307.203,312.535,16.003,0.0,177.677,252.003,1474.737,598.145,0.0,405.916,584.31,97.725,0.0,189.764,177.677,305.752,779.987,55.263,2859.844,2859.844,996.807,-17.461,3.899,441.742,1716.7292,71.45,0.535446252,0.278055066,0.256407892,0.008307819,0.0,0.27903836,0.0,0.061730657,0.112234514,0.431283052,0.515670435,7.958871965,0.112234514,0.016074806,0.369095318,0.628855521,1.001279716,0.002462909,7.367763495,0.019323781,0.209153017,0.193136574,1.806498316,0.11986959655407442,0.543364389,0.0,19.52977567,0.194053138,7.448176131510684,2.914542117071181,0.49270002217187053,-0.011029716,0,0,0,0,0
2015.0,GCO,GENESCO INC,,A,,800.086,1541.483,100.652,954.079,133.288,14.182,428.693,335.987,97.876,0.0,154.941,233.952,1522.477,529.758,0.0,323.617,584.7,94.569,0.0,145.118,154.941,323.328,725.609,47.265,3022.234,3022.234,955.156,0.995,1.133,476.469,1444.1008,66.14,0.519036538,0.411869587,0.209938741,0.009200231,0.0,0.309097797,0.0,0.061349363,0.100514245,0.40012314,0.503758809,8.014082398,0.100514245,0.102586893,0.379310054,0.618935791,1.001128837,0.000735006,7.341148735,0.015639093,0.17528689,0.209751259,1.960601577,0.09414181019187368,0.693587288,0.0,3.432782296,0.278104267,7.275242123110623,2.9900542495479203,0.4707213767521277,0.000645482,0,0,0,0,0
2016.0,GCO,GENESCO INC,,A,,738.167,1448.906,93.97,919.993,48.301,9.175,340.92,364.276,73.73,0.0,135.516,211.284,1493.294,563.677,0.0,309.386,526.385,97.431,0.0,161.501,135.516,330.611,679.819,43.525,2868.341,2868.341,921.053,21.145,8.036,428.781,1195.9332,60.2,0.509465072,0.156118894,0.21353076,0.006332364,0.0,0.295934312,0.0,0.067244528,0.093529877,0.401386818,0.520612438,7.961837666,0.093529877,0.080141914,0.36329824,0.634956995,1.001152183,0.005546254,7.279254006,0.015174277,0.196516732,0.228179744,1.979659826,0.11146409773995002,0.581853982,0.0,4.940675437,0.235294767,7.0866820801079395,2.8478841923504508,0.4691946889584279,0.014593769,0,0,0,0,0
2017.0,GCO,GENESCO INC,,A,,693.088,1315.353,127.853,828.122,39.937,1.766,515.56,518.164,86.619,0.0,92.279,170.605,1494.593,542.625,0.0,255.068,484.649,-111.839,0.0,164.591,92.279,382.629,574.71,43.292,2907.016,2907.016,829.174,-188.528,0.0,438.02,693.6544,34.85,0.52692167,0.156573933,0.193916006,0.001342605,0.0,0.333005665,0.0,-0.085025845,0.070155312,0.352017646,0.514133049,7.975226341,0.070155312,0.104596907,0.368455464,0.629581565,1.001270344,0.0,7.182620313,0.014892247,0.186660479,0.290894536,2.210065283,0.1251306683453035,0.77679217,0.0,5.982105543,0.39195562,6.541973853763301,1.4905902480752782,0.43692453660728336,-0.143328825,0,0,0,0,0
2018.0,GCO,GENESCO INC,,A,,731.046,1181.081,57.23,736.491,167.355,8.992,284.473,301.256,56.751,0.0,86.265,138.426,1099.217,366.667,0.0,276.229,443.53,-51.93,0.0,237.143,86.265,277.375,470.619,132.39,2188.553,2188.553,737.551,-5.045,0.0,454.817,863.0735,45.18,0.618963475,0.605856011,0.233878117,0.007613364,0.0,0.385085358,0.0,-0.043968195,0.073039021,0.312100647,0.502257428,7.691452692,0.073039021,0.077055931,0.375528859,0.623573658,1.001439257,0.0,7.075031724,0.060492024,0.167538552,0.234848414,1.853008388,0.2007847048593619,0.24133118,0.0,5.308382231,0.240858163,6.760499855475378,2.1136842105263156,0.3984646268968852,-0.004271511,0,0,0,0,0
2019.0,GCO,GENESCO INC,,A,,508.183,1680.478,29.767,618.334,81.418,142.695,93.328,144.536,662.342,0.0,94.055,143.629,1112.689,365.269,0.0,361.935,1061.135,61.384,0.0,117.17,94.055,973.364,346.904,29.195,2197.066,2197.066,619.343,-10.737,0.0,146.248,577.886,39.32,0.30240384,0.224951994,0.21537622,0.08491334,0.0,0.08702762,0.0,0.036527702,0.055969194,0.135354126,0.506443138,7.695333162,0.055969194,1.071171891,0.631448314,0.367951261,1.001631804,0.0,7.427428448,0.013288176,0.166253085,0.579218532,1.307405393,0.06972420942136702,0.254049671,0.0,0.21821959,0.055536579,6.359376617385712,1.918984870668619,0.20643174144499363,-0.006389254,0,0,0,0,0
2020.0,GCO,GENESCO INC,,A,,667.595,1587.368,24.13,565.75,215.091,173.505,221.31,205.327,560.535,0.0,-15.542,30.957,859.534,290.966,0.0,402.933,1020.609,-56.429,0.0,157.741,-15.542,829.569,285.861,31.41,1786.53,1786.53,566.759,-91.707,19.488,264.662,580.2095,38.81,0.420567253,0.533813314,0.253837169,0.109303577,0.0,0.166730084,0.0,-0.035548783,-0.00979105,0.03033189,0.481119265,7.488590058,-0.00979105,0.990782148,0.642956769,0.356407588,1.001783473,0.012276926,7.370462353,0.017581569,0.162866563,0.522606604,1.12546681,0.09937267224739318,0.152972277,0.0,0.366305405,0.139419467,6.36338924521751,1.7855992638601337,0.18008489524798282,-0.057772993,0,0,0,0,0
2021.0,GCO,GENESCO INC,,A,,709.798,1562.099,53.905,601.641,320.525,145.088,29.283,46.516,487.557,0.0,129.688,172.657,1231.377,278.2,0.0,431.728,959.631,114.85,0.0,239.87,129.688,760.097,313.798,39.509,2422.084,2422.084,602.468,25.879,1.983,278.07,885.6954,64.33,0.454387334,0.74242347,0.276376849,0.092880157,0.0,0.178010485,0.0,0.073522869,0.083021627,0.179920198,0.508395663,7.792796388,0.083021627,0.810378614,0.614321499,0.385149085,1.001374574,0.001269446,7.354425668,0.016311986,0.114859765,0.486586958,1.550531688,0.1535562086653919,0.224725893,0.0,0.095406281,0.018745931,6.786373099169895,3.0011663167716347,0.20088227442690892,0.016566812,0,0,0,0,0
2022.0,GCO,GENESCO INC,,A,,572.669,1456.426,59.934,606.151,47.99,134.458,338.818,308.768,445.971,0.0,92.529,135.347,1179.008,458.017,0.0,360.783,849.46,71.915,0.0,-164.884,92.529,704.724,305.659,40.818,2384.888,2384.888,606.966,0.712,2.509,211.886,608.454,48.29,0.393201577,0.133016245,0.247718044,0.092320516,0.0,0.145483533,0.0,0.049377723,0.063531549,0.159332988,0.494366192,7.777326661,0.063531549,0.735742414,0.583249681,0.41619073,1.001344549,0.00172271,7.284427145,0.017115269,0.19204969,0.483872164,1.637493426,-0.11321138183471044,-0.363491909,0.0,0.692349951,0.232636605,6.410921313842882,3.5743893412287195,0.20986922782207953,0.000488868,0,0,0,0,0
2023.0,GCO,GENESCO INC,,A,,507.351,1329.89,60.303,570.389,35.155,129.189,477.841,488.438,393.755,0.0,14.726,64.167,1148.261,378.967,0.0,319.537,758.688,-16.827,0.0,94.796,14.726,677.162,257.142,53.618,2324.624,2324.624,571.202,-28.186,3.628,187.814,318.6922,27.78,0.38149847,0.110018558,0.240273256,0.097142621,0.0,0.141225214,0.0,-0.012652926,0.011073096,0.084576269,0.493955582,7.751743669,0.011073096,0.690327128,0.570489289,0.428899383,1.001425343,0.002728045,7.19360317,0.023065235,0.163022923,0.509186474,1.747982164,0.071281083397875,0.636134436,0.0,1.240461708,0.359308665,5.764225746696426,1.7373358348968106,0.19335584146057191,-0.021194234,0,0,0,0,0
2024.0,GCO,GENESCO INC,,A,,608.756,1335.536,41.132,546.135,34.007,124.01,422.167,456.727,361.079,0.0,13.925,66.389,1149.277,425.224,0.0,379.782,788.566,-18.89,0.0,87.886,13.925,666.295,220.463,48.865,2325.062,2325.062,546.97,0.0,4.463,228.974,470.0203,41.65,0.455813995,0.089543475,0.284366726,0.092854105,0.0,0.171447269,0.0,-0.014144134,0.010426525,0.084189529,0.494299507,7.751931988,0.010426525,0.661153378,0.590449078,0.408925705,1.001528926,0.003341729,7.197836471,0.021016644,0.182887166,0.498897072,1.740920499,0.06580578883684153,0.468015384,0.0,1.26489494,0.316103048,6.15277588526074,1.8710691823899368,0.1650745468486061,0.0,0,0,0,0,0
2021.0,GCT,GIGACLOUD TECHNOLOGY INC,,A,,172.419,186.777,1.825,98.308,63.862,2.688,0.0,2.956,2.582,0.0,39.353,40.128,90.17,81.441,0.664,57.044,60.945,29.257,0.0,8.556,39.353,11.075,60.315,21.765,414.197,414.197,125.832,0.0,0.286,115.375,205.1871,5.69,0.92312758,1.119521773,0.305412337,0.014391494,0.0,0.617715243,0.011640137,0.156641342,0.210695107,0.658429732,0.217698342,6.028753106,0.210695107,0.026264394,0.326298206,0.526338896,1.279977214,0.001531238,5.235255089,0.052547459,0.196623829,0.059295309,2.217601739,0.04580863810854655,0.213300608,0.0,1.144848954,0.0,5.32392224582342,0.26545369722416606,0.32292519956954013,0.0,0,0,0,0,0
2022.0,GCT,GIGACLOUD TECHNOLOGY INC,,A,,258.122,418.6,0.709,195.165,145.076,30.776,0.0,3.936,117.431,0.0,35.023,36.409,84.084,78.338,1.545,102.638,223.435,23.972,0.0,49.656,35.023,157.221,84.313,31.157,490.071,490.071,195.165,0.0,0.472,155.484,205.1871,5.69,0.616631629,1.413472593,0.245193502,0.073521261,0.0,0.371438127,0.015052904,0.057267081,0.083666985,0.162951194,0.171575139,6.19658872,0.083666985,0.601701125,0.53376732,0.46623268,1.0,0.001127568,6.039301877,0.063576502,0.159850307,0.375587673,1.170738175,0.11862398471094122,0.014278234,0.0,0.033517555,0.0,5.32392224582342,0.4211695040710585,0.20141662685140946,0.0,0,0,0,0,0
2023.0,GCT,GIGACLOUD TECHNOLOGY INC,,A,,392.807,846.909,4.38,290.416,184.168,59.615,0.0,2.409,343.622,0.0,113.314,116.187,190.863,132.247,0.885,205.774,556.493,94.108,0.0,133.452,113.314,423.536,178.224,68.821,703.831,703.831,290.416,-3.236,3.795,187.033,746.1067,18.295,0.463812523,0.895001312,0.242970614,0.07039127,0.0,0.220841909,0.004300835,0.111119376,0.133797138,0.208784297,0.271177314,6.557958058,0.133797138,1.183206159,0.657087125,0.342912875,1.0,0.004481001,6.742773319,0.097780575,0.187895958,0.500096232,0.831058591,0.15757537114377104,0.032820789,0.0,0.00701061,0.0,6.614868619466635,1.1441525953721077,0.2104405550065001,-0.003820954,0,0,0,0,0
2024.0,GCT,GIGACLOUD TECHNOLOGY INC,,A,,547.592,1070.475,15.536,405.217,303.118,88.661,0.0,1.726,395.617,0.0,130.815,139.339,293.345,172.489,43.359,264.379,665.258,125.808,0.0,158.078,130.815,481.428,294.725,64.188,1161.042,1161.042,405.217,-0.193,0.941,283.213,747.2079,18.52,0.511541138,1.146528279,0.24697354,0.08282398,0.0,0.264567598,0.164003192,0.117525398,0.12220276,0.20945107,0.252656665,7.057934081,0.12220276,0.97630899,0.621460567,0.378539433,1.0,0.000879049,6.976791483,0.055284822,0.148563962,0.449733062,1.084604498,0.14767089376211495,0.098280596,0.0,0.004362805,0.0,6.61634345966388,0.8319856244384546,0.275321702982321,-0.000180294,0,0,0,0,0
2021.0,GENK,GEN RESTAURANT GROUP INC,,A,,25.978,53.836,1.287,8.894,9.89,5.59,14.743,2.535,7.309,29.508,16.685,21.048,32.479,1.129,0.0,23.462,41.643,49.859,0.0,39.802,16.685,17.143,0.322,13.325,140.561,140.561,10.394,35.463,0.0,2.516,32.4162,7.83,0.482539565,0.421532691,0.435805038,0.103833866,0.0,0.046734527,0.0,0.926127498,0.309922728,0.505439089,0.231066939,4.95273072,0.309922728,0.821789971,0.773515863,0.165205439,1.168653025,0.0,4.004346913,0.094798699,0.0080321,0.318430047,2.610910915,0.7393194145181663,0.032335059,0.591828958,0.346832672,0.273850212,3.4786582978399347,0.3652904128761371,0.005981127869826882,0.658722788,0,0,0,0,0
2022.0,GENK,GEN RESTAURANT GROUP INC,,A,,14.731,138.878,8.104,-10.011,11.195,14.769,14.111,8.613,106.873,29.54,12.352,16.705,33.377,2.542,0.0,37.266,144.139,10.281,6.894,23.399,12.352,111.996,0.322,0.0,163.729,163.729,-8.511,-0.982,0.0,-22.535,32.4162,7.83,0.106071516,0.300407878,0.268336238,0.106345137,0.049640692,-0.162264722,0.0,0.074029004,0.088941373,0.115895074,0.203855151,5.104301699,0.088941373,-10.67555689,1.03788217,-0.072084851,0.850164819,0.0,4.940770614,0.0,0.015525655,0.806434424,1.178941229,0.1684860093031294,0.346339587,2.873261356,0.080590982,0.101607166,3.4786582978399347,0.5795706883789785,0.0023185817768113025,-0.007070954,0,0,0,0,0
2023.0,GENK,GEN RESTAURANT GROUP INC,,A,,36.818,183.87,17.157,7.438,32.631,6.021,1.8,4.809,115.049,26.469,8.09,12.982,33.1,0.461,0.0,31.303,146.352,8.406,0.0,22.164,8.09,133.162,0.322,0.0,181.007,181.007,8.966,2.483,0.0,5.515,32.4162,7.83,0.2002393,1.042424049,0.170245282,0.032745962,0.0,0.029994018,0.0,0.045717083,0.043998477,0.088703947,0.182865856,5.204045148,0.043998477,15.46773326,0.795953663,0.040452494,1.205431568,0.0,5.219652875,0.0,0.002546863,0.724218198,0.984429216,0.12054168706151086,0.774093124,3.14882227,0.041799581,0.009789525,3.4786582978399347,0.4896810506566604,0.0017512372872137924,0.013504106,0,0,0,0,0
2024.0,GENK,GEN RESTAURANT GROUP INC,,A,,33.893,240.415,23.825,12.702,23.675,9.971,3.0,4.256,153.038,0.845,0.475,7.332,36.266,0.727,0.0,41.069,194.798,0.592,3.0,17.827,0.475,184.181,0.915,3.487,208.38,208.38,14.23,3.602,0.0,-7.176,36.7492,7.48,0.14097706,0.576468869,0.170825448,0.041474118,0.012478423,-0.029848387,0.0,0.002462409,0.00197575,0.03763899,0.174037816,5.344150783,0.00197575,12.04833884,0.810257263,0.052833642,1.120296016,0.0,5.486517444,0.016733852,0.003488819,0.766096125,0.866751243,0.07415094732025873,1.336455938,1.427364865,0.027810086,0.012478423,3.604116456714421,0.3360287511230907,0.0038059189318470146,0.014982426,0,0,0,0,0
2011.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.623,1.534,0.042,0.85,0.609,0.0,0.0,0.0,0.0,0.0,-0.619,-0.518,0.084,0.014,0.0,0.684,0.684,-1.059,0.0,-1.084,-0.619,0.881,-1.174,0.0,1.116,1.116,0.85,-0.44,0.0,-0.061,11.3152,0.4888,0.406127771,0.890350877,0.44589309,0.0,0.0,-0.039765319,0.0,-0.690352021,-0.403520209,-0.757309942,0.075268817,0.749527514,-0.403520209,0.0,0.44589309,0.55410691,1.0,0.0,0.929799082,0.0,0.012544803,0.574315515,0.727509778,-0.7066492829204694,-0.038745387,0.0,0.0,0.0,2.426146954581078,0.023762761302868255,-0.7653194263363754,-0.286831812,0,0,0,0,0
2012.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.42,1.651,0.419,0.457,0.156,0.005,0.0,0.0,0.0,0.0,-2.091,-1.989,0.321,0.017,0.0,0.469,1.194,-2.097,0.005,-0.166,-2.091,1.198,-2.924,0.0,1.349,1.349,0.457,0.0,0.0,-0.049,11.3152,0.4888,0.254391278,0.332622601,0.28407026,0.003028468,0.003028468,-0.029678982,0.0,-1.27013931,-1.266505148,-1.665829146,0.23795404,0.853989706,-1.266505148,0.0,0.723198062,0.276801938,1.0,0.0,0.974936927,0.0,0.012601927,0.725620836,0.817080557,-0.10054512416717142,-2.524096386,0.0,0.0,0.0,2.426146954581078,0.022814469078179696,-1.7710478497880071,0.0,0,0,0,0,0
2013.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.119,2.922,1.701,-0.637,0.071,0.135,0.904,0.0,0.861,0.0,-1.479,-1.275,0.241,0.042,0.0,1.447,3.559,-1.525,0.055,0.522,-1.479,2.695,-4.315,0.0,2.261,2.261,-0.637,0.0,0.0,-1.328,4.6144,0.191,0.04072553,0.049067035,0.495208761,0.046201232,0.018822724,-0.454483231,0.0,-0.521902806,-0.506160164,-0.358246699,0.106590004,1.182033897,-0.506160164,-1.351648352,1.218001369,-0.218001369,1.0,0.0,1.366601728,0.0,0.018575851,0.922313484,0.773785079,0.17864476386036962,3.25862069,0.0,0.0,0.309377139,1.529181848668438,0.007732793522267207,-1.4767282683093772,0.0,0,0,0,0,0
2014.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.169,2.672,0.117,-0.151,0.108,0.092,0.155,0.033,0.609,0.0,-1.638,-1.288,0.362,0.038,0.0,1.01,2.823,-2.357,0.0,-1.134,-1.638,2.438,-6.486,0.0,3.341,3.341,-0.151,-0.042,0.0,-0.841,13.09,0.39,0.063248503,0.106930693,0.377994012,0.034431138,0.0,-0.314745509,0.0,-0.882110778,-0.613023952,-0.456252214,0.108350793,1.468104736,-0.613023952,-4.033112583,1.056511976,-0.056511976,1.0,0.0,1.300736473,0.0,0.01137384,0.91242515,1.250374251,-0.42440119760479034,-0.103174603,0.0,0.054187192,0.058008982,2.5718485799218085,0.01590862737099735,-2.427395209580838,-0.015718563,0,0,0,0,0
2015.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.399,2.161,0.013,-0.965,0.334,0.924,0.0,0.001,0.0,0.0,-1.652,-1.289,0.092,0.038,0.0,2.062,3.126,-2.069,0.924,-0.648,-1.652,1.729,-8.977,0.0,3.452,3.452,-0.965,-0.302,0.0,-1.663,4.2867,0.1025,0.184636742,0.161978661,0.954187876,0.427579824,0.427579824,-0.769551134,0.0,-0.957427117,-0.764460898,-0.412348049,0.026651217,1.493353433,-0.764460898,0.0,1.446552522,-0.446552522,1.0,0.0,1.150888433,0.0,0.011008111,0.80009255,1.597408607,-0.2998611753817677,-0.020061728,0.0,inf,0.0,1.455517206160897,0.00463381555153707,-4.154095326237853,-0.139750116,0,0,0,0,0
2016.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.179,1.175,0.0,-2.093,0.145,0.366,0.0,0.011,0.411,0.0,-0.93,-0.624,0.255,0.02,0.0,1.775,3.268,-1.387,0.344,-0.519,-0.93,0.993,-10.391,0.0,3.023,3.023,-2.093,0.41,0.0,-1.596,0.2446,0.0036,0.152340426,0.081690141,1.510638298,0.311489362,0.292765957,-1.358297872,0.0,-1.180425532,-0.791489362,-0.190942472,0.084353291,1.392027893,-0.791489362,-0.196368849,2.781276596,-1.781276596,1.0,0.0,0.777028665,0.0,0.006615944,0.845106383,2.572765957,-0.44170212765957445,0.0,0.0,0.02676399,0.0,-1.408131055729065,0.00017030536698441233,-8.843404255319149,0.34893617,0,0,0,0,0
2017.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.177,0.92,0.002,-1.918,0.131,0.472,0.0,0.01,0.0,0.0,-1.478,-1.222,0.389,0.025,0.0,1.886,2.838,-1.622,0.05,-0.174,-1.478,0.74,-11.939,0.0,2.454,2.454,-1.918,-0.063,0.0,-1.709,3.3488,0.023,0.192391304,0.069459173,2.05,0.513043478,0.054347826,-1.857608696,0.0,-1.763043478,-1.606521739,-0.430584919,0.158516707,1.23953298,-1.606521739,0.0,3.084782609,-2.084782609,1.0,0.0,0.652325186,0.0,0.010187449,0.804347826,2.667391304,-0.1891304347826087,-0.011494253,0.0,inf,0.0,1.2086020727095983,0.0009837467921300256,-12.977173913043478,-0.068478261,0,0,0,0,0
2018.0,GIGL,GIGGLES N' HUGS INC,2022-02-04,I,3.0,0.104,0.614,0.0,-2.002,0.058,0.471,0.0,0.0,0.0,0.0,-0.628,-0.396,0.511,0.024,0.0,1.851,2.616,-0.691,0.471,-0.611,-0.628,0.508,-12.629,0.0,2.432,2.432,-2.002,-0.001,0.0,-1.747,1.1116,0.00661,0.169381107,0.031334414,3.01465798,0.767100977,0.767100977,-2.845276873,0.0,-1.125407166,-1.022801303,-0.151376147,0.210115132,1.233143182,-1.022801303,0.0,4.260586319,-3.260586319,1.0,0.0,0.47871557,0.0,0.009868421,0.827361564,3.960912052,-0.995114006514658,0.0,0.0,0.0,0.0,0.10580041888621153,0.0003092397660818714,-20.56840390879479,-0.001628664,0,0,0,0,0
2019.0,GLBE,GLOBAL-E ONLINE LTD,,A,,39.32,43.599,0.264,-53.03,5.116,0.59,0.0,0.0,1.064,0.0,-4.951,-4.78,18.835,0.0,0.082,41.795,42.897,-7.544,0.0,7.028,-4.951,1.895,-56.622,23.55,65.852,65.852,0.702,0.0,0.038,-2.475,9537.4692,63.39,0.901855547,0.122406986,0.958622904,0.01353242,0.0,-0.056767357,0.001961957,-0.173031492,-0.11355765,-0.111429704,0.286020166,4.202481221,-0.11355765,-0.020064115,0.983898713,-1.216312301,-0.01323779,0.00087158,3.797711437,0.357620118,0.0,0.0434643,1.510401615,0.16119635771462648,0.03756403,0.0,0.0,0.0,9.162983446229699,3.093704245973646,-1.2986995114566848,0.0,0,0,0,0,0
2020.0,GLBE,GLOBAL-E ONLINE LTD,,A,,153.098,161.295,0.456,-44.51,91.965,0.915,0.0,0.0,9.251,0.0,8.413,8.648,43.708,0.0,23.328,83.896,93.252,3.914,0.0,29.35,8.413,4.877,-52.597,38.086,136.375,136.375,68.043,0.0,0.105,69.202,9537.4692,63.39,0.949180074,1.096178602,0.520140116,0.005672835,0.0,0.429039958,0.278058549,0.024266096,0.052159087,0.092737957,0.320498625,4.922714413,0.052159087,-0.207840935,0.578145634,-0.275953997,-1.528712649,0.000650981,5.089415667,0.27927406,0.0,0.030236523,0.84550048,0.18196472302303235,0.015536627,0.0,0.0,0.0,9.162983446229699,2.9164941338854384,-0.32609194333364333,0.0,0,0,0,0,0
2021.0,GLBE,GLOBAL-E ONLINE LTD,,A,,622.46,846.127,2.883,695.75,509.072,2.517,0.0,0.0,18.803,0.0,-65.658,-65.327,91.764,0.0,60.449,131.574,150.377,-74.933,0.0,15.748,-65.658,23.377,-127.8,66.82,245.274,245.274,695.75,0.0,0.0,490.886,9537.4692,63.39,0.735657886,3.869092678,0.155501479,0.002974731,0.0,0.580156407,0.459429675,-0.088559992,-0.07759828,-0.434421487,0.374128526,5.506444737,-0.07759828,0.027025512,0.177723911,0.822276089,1.0,0.0,6.741850624,0.272430017,0.0,0.02762824,0.28987847,0.018611863230933418,0.183070866,0.0,0.0,0.0,9.162983446229699,2.957312806158152,-0.1510411557603055,0.0,0,0,0,0,0
2022.0,GLBE,GLOBAL-E ONLINE LTD,,A,,374.652,1162.6,8.352,928.121,228.199,3.245,0.0,0.0,16.579,0.0,-168.671,-139.253,169.506,0.0,63.166,209.58,234.479,-195.405,0.0,81.485,-168.671,30.001,-324.972,94.549,409.049,409.049,928.121,-20.653,6.558,165.072,3329.5829,20.64,0.32225357,1.088839584,0.180268364,0.002791158,0.0,0.141985206,0.301393263,-0.168075864,-0.145080853,-0.593882608,0.414390452,6.016276665,-0.145080853,0.017862973,0.201685016,0.798314984,1.0,0.005640805,7.059273927,0.231143457,0.0,0.025805092,0.351839842,0.07008859452950285,0.102497392,0.0,0.0,0.0,8.11060231987414,1.527757216876388,-0.2795217615688973,-0.017764493,0,0,0,0,0
2023.0,GLBE,GLOBAL-E ONLINE LTD,,A,,520.463,1202.36,1.741,901.979,317.423,4.031,0.0,0.0,19.291,0.0,-124.898,-102.676,246.574,0.0,117.342,273.512,300.381,-133.805,0.0,108.222,-124.898,33.288,-458.271,139.073,569.946,569.946,901.979,-12.161,6.507,246.951,6569.6236,39.63,0.43286786,1.160545058,0.227479291,0.003352573,0.0,0.205388569,0.429019568,-0.111285306,-0.103877374,-0.341819223,0.432626951,6.347294634,-0.103877374,0.021387416,0.249826175,0.750173825,1.0,0.005411857,7.092872923,0.244010836,0.0,0.027685552,0.474022755,0.09000798429754815,0.016087302,0.0,0.0,0.0,8.790211819122108,2.478424015009381,-0.381142918926112,-0.010114275,0,0,0,0,0
2024.0,GLBE,GLOBAL-E ONLINE LTD,,A,,723.208,1263.482,2.335,893.433,474.44,4.347,0.0,0.0,20.51,0.0,-67.928,-46.985,351.558,0.0,219.82,348.441,370.049,-75.548,0.0,169.393,-67.928,34.869,-531.884,41.171,752.764,752.764,893.433,0.0,0.0,374.767,9222.7134,54.53,0.5723928,1.361607848,0.275778365,0.003440492,0.0,0.296614435,0.630867206,-0.059793491,-0.053762539,-0.126969672,0.467022865,6.625079322,-0.053762539,0.022956394,0.29288031,0.70711969,1.0,0.0,7.142417831,0.054693104,0.0,0.027597544,0.595785298,0.13406839195176504,0.013784513,0.0,0.0,0.0,9.129424568265204,2.449685534591195,-0.42096682026336746,0.0,0,0,0,0,0
